Order Date,Order ID,Product Name,Category Name,Store Name,Region,Qty,Unit Price,Cost Price,Stock Level
2025-05-06,ORD-10896,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,5.0,850,580,108
2025-05-07,ORD-10897,Solid Wood Dining Table,Furniture,Delhi North,North,1.0,45000,30000,15
2025-05-07,ORD-10898,Philips Air Fryer XL,Home & Kitchen,Delhi North,North,3.0,12500,8500,135
2025-05-07,ORD-10899,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,4.0,49000,38000,3
2025-05-07,ORD-10900,Solid Wood Dining Table,Furniture,Chennai Central,South,3.0,45000,30000,63
2025-05-07,ORD-10901,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,3.0,1200,750,114
2025-05-07,ORD-10902,Premium Basmati Rice 5kg,Grocery,Delhi North,North,7.0,850,580,76
2025-05-07,ORD-10903,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,3.0,18500,12500,120
2025-05-08,ORD-10904,Samsung Galaxy S24,Electronics,Mumbai West,West,3.0,90000,72000,43
2025-05-08,ORD-10905,Imported Coffee Beans 500g,Grocery,Delhi North,North,4.0,1200,750,97
2025-05-08,ORD-10906,Samsung Galaxy S24,Electronics,Chennai Central,South,1.0,90000,72000,62
2025-05-08,ORD-10907,MacBook Air M3,Electronics,Delhi North,North,2.0,115000,90000,127
2025-05-08,ORD-10908,Samsung Galaxy S24,Electronics,Chennai Central,South,2.0,90000,72000,18
2025-05-09,ORD-10909,Adidas Ultraboost,Apparel,Bengaluru East,South,3.0,12000,7000,142
2025-05-09,ORD-10910,Standing Desk Dual Motor,Furniture,Chennai Central,South,3.0,32000,21000,35
2025-05-09,ORD-10911,Nike Air Max Sneakers,Apparel,Delhi North,North,4.0,9500,5500,33
2025-05-09,ORD-10912,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,2.0,29000,19000,79
2025-05-09,ORD-10913,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,7.0,1400,950,128
2025-05-09,ORD-10914,Nike Air Max Sneakers,Apparel,Mumbai West,West,4.0,9500,5500,39
2025-05-09,ORD-10915,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,4.0,12500,8500,94
2025-05-10,ORD-10916,Nike Air Max Sneakers,Apparel,Kolkata South,East,1.0,9500,5500,79
2025-05-10,ORD-10917,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,1.0,650,380,70
2025-05-10,ORD-10918,Samsung Galaxy S24,Electronics,Bengaluru East,South,3.0,90000,72000,18
2025-05-10,ORD-10919,Adidas Ultraboost,Apparel,Kolkata South,East,1.0,12000,7000,116
2025-05-10,ORD-10920,Nike Air Max Sneakers,Apparel,Chennai Central,South,4.0,9500,5500,54
2025-05-10,ORD-10921,Ergonomic Office Chair,Furniture,Mumbai West,West,2.0,18000,11000,142
2025-05-10,ORD-10922,iPad Air 5th Gen,Electronics,Kolkata South,East,3.0,55000,42000,30
2025-05-10,ORD-10923,MacBook Air M3,Electronics,Mumbai West,West,1.0,115000,90000,47
2025-05-10,ORD-10924,Premium Basmati Rice 5kg,Grocery,Delhi North,North,8.0,850,580,64
2025-05-11,ORD-10925,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,1.0,650,380,139
2025-05-11,ORD-10926,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,4.0,650,380,62
2025-05-11,ORD-10927,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,4.0,18500,12500,85
2025-05-11,ORD-10928,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,2.0,12500,8500,130
2025-05-11,ORD-10929,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,3.0,60000,40000,131
2025-05-11,ORD-10930,iPad Air 5th Gen,Electronics,Kolkata South,East,4.0,55000,42000,62
2025-05-11,ORD-10931,Dell XPS 15,Electronics,Delhi North,North,2.0,140000,110000,97
2025-05-12,ORD-10932,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,4.0,29000,19000,54
2025-05-12,ORD-10933,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,4.0,18500,12500,97
2025-05-12,ORD-10934,iPhone 15 Pro,Electronics,Kolkata South,East,1.0,120000,95000,26
2025-05-12,ORD-10935,Levi's Denim Jacket,Apparel,Chennai Central,South,2.0,4500,2400,42
2025-05-13,ORD-10936,Nike Air Max Sneakers,Apparel,Chennai Central,South,4.0,9500,5500,140
2025-05-13,ORD-10937,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,3.0,18500,12500,71
2025-05-13,ORD-10938,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,2.0,49000,38000,140
2025-05-13,ORD-10939,Sony WH-1000XM5 Headphones,Electronics,Chennai Central,South,3.0,28000,20000,121
2025-05-13,ORD-10940,Ergonomic Office Chair,Furniture,Kolkata South,East,3.0,18000,11000,150
2025-05-13,ORD-10941,iPad Air 5th Gen,Electronics,Chennai Central,South,3.0,55000,42000,34
2025-05-13,ORD-10942,Puma Track Pants,Apparel,Chennai Central,South,1.0,2200,1100,74
2025-05-14,ORD-10943,Premium Basmati Rice 5kg,Grocery,Mumbai West,West,3.0,850,580,121
2025-05-14,ORD-10944,iPad Air 5th Gen,Electronics,Kolkata South,East,3.0,55000,42000,132
2025-05-14,ORD-10945,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,7.0,1400,950,144
2025-05-14,ORD-10946,Solid Wood Dining Table,Furniture,Kolkata South,East,4.0,45000,30000,105
2025-05-14,ORD-10947,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,4.0,60000,40000,125
2025-05-14,ORD-10948,Solid Wood Dining Table,Furniture,Kolkata South,East,2.0,45000,30000,111
2025-05-14,ORD-10949,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,4.0,18500,12500,129
2025-05-14,ORD-10950,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,1.0,1400,950,147
2025-05-15,ORD-10951,Ergonomic Office Chair,Furniture,Delhi North,North,2.0,18000,11000,69
2025-05-15,ORD-10952,Ergonomic Office Chair,Furniture,Delhi North,North,2.0,18000,11000,39
2025-05-15,ORD-10953,Sony WH-1000XM5 Headphones,Electronics,Delhi North,North,2.0,28000,20000,50
2025-05-15,ORD-10954,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,2.0,60000,40000,74
2025-05-15,ORD-10955,Minimalist Sofa 3-Seater,Furniture,Chennai Central,South,4.0,60000,40000,70
2025-05-16,ORD-10956,Standing Desk Dual Motor,Furniture,Mumbai West,West,4.0,32000,21000,39
2025-05-16,ORD-10957,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,4.0,18500,12500,35
2025-05-16,ORD-10958,MacBook Air M3,Electronics,Delhi North,North,4.0,115000,90000,121
2025-05-16,ORD-10959,Samsung Galaxy S24,Electronics,Kolkata South,East,1.0,90000,72000,112
2025-05-17,ORD-10960,Ergonomic Office Chair,Furniture,Delhi North,North,2.0,18000,11000,98
2025-05-17,ORD-10961,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,1.0,12500,8500,115
2025-05-17,ORD-10962,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,5.0,1400,950,115
2025-05-17,ORD-10963,Levi's Denim Jacket,Apparel,Delhi North,North,1.0,4500,2400,136
2025-05-17,ORD-10964,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,4.0,49000,38000,3
2025-05-17,ORD-10965,Levi's Denim Jacket,Apparel,Bengaluru East,South,2.0,4500,2400,139
2025-05-17,ORD-10966,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,4.0,850,580,33
2025-05-18,ORD-10967,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,2.0,650,380,120
2025-05-18,ORD-10968,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,6.0,650,380,103
2025-05-18,ORD-10969,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,2.0,49000,38000,104
2025-05-18,ORD-10970,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,4.0,850,580,66
2025-05-18,ORD-10971,Solid Wood Dining Table,Furniture,Chennai Central,South,1.0,45000,30000,28
2025-05-18,ORD-10972,Puma Track Pants,Apparel,Mumbai West,West,3.0,2200,1100,18
2025-05-18,ORD-10973,Ergonomic Office Chair,Furniture,Delhi North,North,4.0,18000,11000,135
2025-05-18,ORD-10974,MacBook Air M3,Electronics,Mumbai West,West,2.0,115000,90000,67
2025-05-18,ORD-10975,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,4.0,18500,12500,51
2025-05-19,ORD-10976,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,1.0,1400,950,87
2025-05-19,ORD-10977,Puma Track Pants,Apparel,Delhi North,North,1.0,2200,1100,134
2025-05-19,ORD-10978,iPhone 15 Pro,Electronics,Bengaluru East,South,3.0,120000,95000,107
2025-05-19,ORD-10979,iPhone 15 Pro,Electronics,Delhi North,North,4.0,120000,95000,74
2025-05-20,ORD-10980,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,4.0,49000,38000,3
2025-05-20,ORD-10981,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,2.0,49000,38000,150
2025-05-20,ORD-10982,Imported Coffee Beans 500g,Grocery,Mumbai West,West,6.0,1200,750,105
2025-05-20,ORD-10983,Minimalist Sofa 3-Seater,Furniture,Mumbai West,West,3.0,60000,40000,30
2025-05-20,ORD-10984,Standing Desk Dual Motor,Furniture,Chennai Central,South,3.0,32000,21000,72
2025-05-20,ORD-10985,Adidas Ultraboost,Apparel,Bengaluru East,South,2.0,12000,7000,37
2025-05-20,ORD-10986,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,3.0,850,580,124
2025-05-21,ORD-10987,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,2.0,18500,12500,67
2025-05-21,ORD-10988,Puma Track Pants,Apparel,Kolkata South,East,2.0,2200,1100,50
2025-05-21,ORD-10989,Solid Wood Dining Table,Furniture,Bengaluru East,South,2.0,45000,30000,55
2025-05-21,ORD-10990,Ergonomic Office Chair,Furniture,Kolkata South,East,1.0,18000,11000,62
2025-05-21,ORD-10991,Solid Wood Dining Table,Furniture,Chennai Central,South,3.0,45000,30000,120
2025-05-21,ORD-10992,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,3.0,650,380,63
2025-05-22,ORD-10993,Levi's Denim Jacket,Apparel,Chennai Central,South,3.0,4500,2400,74
2025-05-22,ORD-10994,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,1.0,12500,8500,106
2025-05-22,ORD-10995,iPad Air 5th Gen,Electronics,Bengaluru East,South,2.0,55000,42000,143
2025-05-22,ORD-10996,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,2.0,29000,19000,114
2025-05-23,ORD-10997,Premium Basmati Rice 5kg,Grocery,Mumbai West,West,4.0,850,580,23
2025-05-23,ORD-10998,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,4.0,1400,950,66
2025-05-23,ORD-10999,Nike Air Max Sneakers,Apparel,Mumbai West,West,4.0,9500,5500,140
2025-05-23,ORD-11000,Standing Desk Dual Motor,Furniture,Mumbai West,West,4.0,32000,21000,118
2025-05-23,ORD-11001,Dell XPS 15,Electronics,Bengaluru East,South,3.0,140000,110000,115
2025-05-23,ORD-11002,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,1.0,49000,38000,130
2025-05-23,ORD-11003,Samsung Galaxy S24,Electronics,Kolkata South,East,4.0,90000,72000,25
2025-05-24,ORD-11004,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,8.0,1400,950,116
2025-05-24,ORD-11005,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,2.0,60000,40000,123
2025-05-24,ORD-11006,Ergonomic Office Chair,Furniture,Kolkata South,East,2.0,18000,11000,133
2025-05-24,ORD-11007,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,3.0,1400,950,49
2025-05-24,ORD-11008,Imported Coffee Beans 500g,Grocery,Delhi North,North,1.0,1200,750,60
2025-05-24,ORD-11009,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,5.0,850,580,97
2025-05-24,ORD-11010,Nike Air Max Sneakers,Apparel,Chennai Central,South,1.0,9500,5500,130
2025-05-24,ORD-11011,Ergonomic Office Chair,Furniture,Kolkata South,East,4.0,18000,11000,145
2025-05-24,ORD-11012,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,4.0,12500,8500,26
2025-05-24,ORD-11013,Adidas Ultraboost,Apparel,Kolkata South,East,2.0,12000,7000,56
2025-05-24,ORD-11014,Levi's Denim Jacket,Apparel,Chennai Central,South,4.0,4500,2400,93
2025-05-25,ORD-11015,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,3.0,650,380,66
2025-05-25,ORD-11016,Dell XPS 15,Electronics,Delhi North,North,1.0,140000,110000,132
2025-05-25,ORD-11017,Imported Coffee Beans 500g,Grocery,Kolkata South,East,8.0,1200,750,75
2025-05-25,ORD-11018,Puma Track Pants,Apparel,Bengaluru East,South,4.0,2200,1100,119
2025-05-25,ORD-11019,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,4.0,1400,950,86
2025-05-25,ORD-11020,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,2.0,12500,8500,52
2025-05-25,ORD-11021,iPad Air 5th Gen,Electronics,Delhi North,North,1.0,55000,42000,52
2025-05-25,ORD-11022,iPad Air 5th Gen,Electronics,Kolkata South,East,3.0,55000,42000,99
2025-05-25,ORD-11023,iPhone 15 Pro,Electronics,Chennai Central,South,4.0,120000,95000,60
2025-05-26,ORD-11024,Solid Wood Dining Table,Furniture,Bengaluru East,South,3.0,45000,30000,24
2025-05-26,ORD-11025,MacBook Air M3,Electronics,Delhi North,North,3.0,115000,90000,112
2025-05-26,ORD-11026,Sony WH-1000XM5 Headphones,Electronics,Kolkata South,East,1.0,28000,20000,89
2025-05-26,ORD-11027,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,6.0,850,580,149
2025-05-26,ORD-11028,Premium Basmati Rice 5kg,Grocery,Mumbai West,West,2.0,850,580,150
2025-05-27,ORD-11029,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,5.0,650,380,149
2025-05-27,ORD-11030,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,4.0,18500,12500,148
2025-05-27,ORD-11031,Imported Coffee Beans 500g,Grocery,Mumbai West,West,5.0,1200,750,64
2025-05-27,ORD-11032,iPhone 15 Pro,Electronics,Chennai Central,South,4.0,120000,95000,45
2025-05-28,ORD-11033,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,1.0,29000,19000,100
2025-05-28,ORD-11034,Solid Wood Dining Table,Furniture,Chennai Central,South,2.0,45000,30000,87
2025-05-28,ORD-11035,Ergonomic Office Chair,Furniture,Delhi North,North,3.0,18000,11000,144
2025-05-28,ORD-11036,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,1.0,18500,12500,100
2025-05-28,ORD-11037,Standing Desk Dual Motor,Furniture,Kolkata South,East,1.0,32000,21000,59
2025-05-29,ORD-11038,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,4.0,60000,40000,24
2025-05-29,ORD-11039,Zara Cotton Shirt,Apparel,Mumbai West,West,4.0,2500,1200,100
2025-05-29,ORD-11040,Imported Coffee Beans 500g,Grocery,Chennai Central,South,6.0,1200,750,19
2025-05-29,ORD-11041,Puma Track Pants,Apparel,Delhi North,North,3.0,2200,1100,31
2025-05-29,ORD-11042,Adidas Ultraboost,Apparel,Chennai Central,South,3.0,12000,7000,111
2025-05-30,ORD-11043,Puma Track Pants,Apparel,Kolkata South,East,4.0,2200,1100,62
2025-05-30,ORD-11044,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,3.0,49000,38000,23
2025-05-30,ORD-11045,Sony WH-1000XM5 Headphones,Electronics,Mumbai West,West,3.0,28000,20000,130
2025-05-30,ORD-11046,Solid Wood Dining Table,Furniture,Kolkata South,East,3.0,45000,30000,59
2025-05-30,ORD-11047,MacBook Air M3,Electronics,Chennai Central,South,2.0,115000,90000,38
2025-05-30,ORD-11048,Organic Extra Virgin Olive Oil 1L,Grocery,Bengaluru East,South,4.0,1400,950,102
2025-05-30,ORD-11049,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,2.0,650,380,147
2025-05-30,ORD-11050,Levi's Denim Jacket,Apparel,Chennai Central,South,4.0,4500,2400,114
2025-05-31,ORD-11051,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,3.0,49000,38000,26
2025-05-31,ORD-11052,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,4.0,49000,38000,2
2025-05-31,ORD-11053,Dell XPS 15,Electronics,Delhi North,North,2.0,140000,110000,97
2025-05-31,ORD-11054,Levi's Denim Jacket,Apparel,Delhi North,North,3.0,4500,2400,96
2025-05-31,ORD-11055,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,3.0,1400,950,85
2025-05-31,ORD-11056,iPhone 15 Pro,Electronics,Kolkata South,East,1.0,120000,95000,67
2025-05-31,ORD-11057,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,3.0,18500,12500,84
2025-05-31,ORD-11058,Adidas Ultraboost,Apparel,Kolkata South,East,2.0,12000,7000,58
2025-05-31,ORD-11059,MacBook Air M3,Electronics,Kolkata South,East,3.0,115000,90000,128
2025-05-31,ORD-11060,Samsung Galaxy S24,Electronics,Chennai Central,South,4.0,90000,72000,27
2025-05-31,ORD-11061,Sony WH-1000XM5 Headphones,Electronics,Chennai Central,South,1.0,28000,20000,124
2025-05-31,ORD-11062,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,6.0,850,580,94
2025-06-01,ORD-11063,Puma Track Pants,Apparel,Chennai Central,South,4.0,2200,1100,48
2025-06-01,ORD-11064,iPad Air 5th Gen,Electronics,Bengaluru East,South,1.0,55000,42000,131
2025-06-01,ORD-11065,Standing Desk Dual Motor,Furniture,Bengaluru East,South,2.0,32000,21000,72
2025-06-01,ORD-11066,Puma Track Pants,Apparel,Delhi North,North,3.0,2200,1100,115
2025-06-01,ORD-11067,Adidas Ultraboost,Apparel,Delhi North,North,4.0,12000,7000,139
2025-06-01,ORD-11068,iPhone 15 Pro,Electronics,Bengaluru East,South,1.0,120000,95000,104
2025-06-01,ORD-11069,Imported Coffee Beans 500g,Grocery,Mumbai West,West,6.0,1200,750,47
2025-06-01,ORD-11070,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,1.0,49000,38000,98
2025-06-01,ORD-11071,MacBook Air M3,Electronics,Kolkata South,East,4.0,115000,90000,117
2025-06-02,ORD-11072,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,3.0,850,580,138
2025-06-02,ORD-11073,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,7.0,1400,950,126
2025-06-02,ORD-11074,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,2.0,18500,12500,59
2025-06-02,ORD-11075,iPad Air 5th Gen,Electronics,Kolkata South,East,4.0,55000,42000,44
2025-06-02,ORD-11076,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,1.0,29000,19000,128
2025-06-02,ORD-11077,Adidas Ultraboost,Apparel,Bengaluru East,South,1.0,12000,7000,42
2025-06-02,ORD-11078,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,4.0,29000,19000,30
2025-06-02,ORD-11079,Samsung Galaxy S24,Electronics,Mumbai West,West,1.0,90000,72000,52
2025-06-03,ORD-11080,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,4.0,650,380,67
2025-06-03,ORD-11081,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,3.0,60000,40000,126
2025-06-03,ORD-11082,Ergonomic Office Chair,Furniture,Kolkata South,East,1.0,18000,11000,145
2025-06-03,ORD-11083,Premium Basmati Rice 5kg,Grocery,Delhi North,North,6.0,850,580,28
2025-06-03,ORD-11084,iPad Air 5th Gen,Electronics,Kolkata South,East,3.0,55000,42000,43
2025-06-04,ORD-11085,Samsung Galaxy S24,Electronics,Bengaluru East,South,4.0,90000,72000,96
2025-06-04,ORD-11086,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,4.0,1200,750,59
2025-06-04,ORD-11087,Premium Basmati Rice 5kg,Grocery,Mumbai West,West,6.0,850,580,121
2025-06-04,ORD-11088,Adidas Ultraboost,Apparel,Mumbai West,West,2.0,12000,7000,17
2025-06-04,ORD-11089,iPad Air 5th Gen,Electronics,Chennai Central,South,2.0,55000,42000,139
2025-06-04,ORD-11090,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,7.0,850,580,131
2025-06-05,ORD-11091,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,8.0,850,580,113
2025-06-05,ORD-11092,Solid Wood Dining Table,Furniture,Mumbai West,West,4.0,45000,30000,16
2025-06-05,ORD-11093,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,3.0,29000,19000,120
2025-06-05,ORD-11094,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,1.0,18500,12500,138
2025-06-05,ORD-11095,Ergonomic Office Chair,Furniture,Kolkata South,East,4.0,18000,11000,35
2025-06-05,ORD-11096,Puma Track Pants,Apparel,Delhi North,North,4.0,2200,1100,147
2025-06-05,ORD-11097,Dell XPS 15,Electronics,Kolkata South,East,1.0,140000,110000,77
2025-06-05,ORD-11098,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,1.0,1400,950,102
2025-06-06,ORD-11099,Sony WH-1000XM5 Headphones,Electronics,Bengaluru East,South,4.0,28000,20000,99
2025-06-06,ORD-11100,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,3.0,650,380,24
2025-06-06,ORD-11101,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,3.0,18500,12500,30
2025-06-06,ORD-11102,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,5.0,850,580,21
2025-06-06,ORD-11103,Standing Desk Dual Motor,Furniture,Chennai Central,South,2.0,32000,21000,144
2025-06-06,ORD-11104,MacBook Air M3,Electronics,Delhi North,North,2.0,115000,90000,86
2025-06-06,ORD-11105,Minimalist Sofa 3-Seater,Furniture,Chennai Central,South,1.0,60000,40000,59
2025-06-06,ORD-11106,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,3.0,12500,8500,59
2025-06-07,ORD-11107,Zara Cotton Shirt,Apparel,Mumbai West,West,1.0,2500,1200,102
2025-06-07,ORD-11108,Samsung Galaxy S24,Electronics,Kolkata South,East,2.0,90000,72000,141
2025-06-07,ORD-11109,Imported Coffee Beans 500g,Grocery,Mumbai West,West,3.0,1200,750,68
2025-06-07,ORD-11110,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,3.0,18500,12500,44
2025-06-07,ORD-11111,Samsung Galaxy S24,Electronics,Bengaluru East,South,4.0,90000,72000,136
2025-06-07,ORD-11112,Standing Desk Dual Motor,Furniture,Kolkata South,East,2.0,32000,21000,112
2025-06-07,ORD-11113,Imported Coffee Beans 500g,Grocery,Delhi North,North,7.0,1200,750,18
2025-06-07,ORD-11114,Standing Desk Dual Motor,Furniture,Bengaluru East,South,3.0,32000,21000,150
2025-06-07,ORD-11115,iPhone 15 Pro,Electronics,Kolkata South,East,3.0,120000,95000,125
2025-06-08,ORD-11116,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,3.0,60000,40000,40
2025-06-08,ORD-11117,Standing Desk Dual Motor,Furniture,Bengaluru East,South,2.0,32000,21000,64
2025-06-08,ORD-11118,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,3.0,18500,12500,17
2025-06-08,ORD-11119,iPhone 15 Pro,Electronics,Chennai Central,South,4.0,120000,95000,40
2025-06-08,ORD-11120,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,3.0,49000,38000,71
2025-06-08,ORD-11121,Solid Wood Dining Table,Furniture,Chennai Central,South,1.0,45000,30000,38
2025-06-08,ORD-11122,Dell XPS 15,Electronics,Mumbai West,West,1.0,140000,110000,45
2025-06-08,ORD-11123,Dell XPS 15,Electronics,Mumbai West,West,4.0,140000,110000,62
2025-06-08,ORD-11124,iPad Air 5th Gen,Electronics,Mumbai West,West,3.0,55000,42000,90
2025-06-08,ORD-11125,Organic Extra Virgin Olive Oil 1L,Grocery,Bengaluru East,South,7.0,1400,950,97
2025-06-08,ORD-11126,Solid Wood Dining Table,Furniture,Chennai Central,South,3.0,45000,30000,30
2025-06-09,ORD-11127,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,5.0,650,380,60
